,me_mean,me_std
788,120.2,22.471315048301022
789,120.4,22.703303724348135
790,121.0,23.212065827926647
791,121.2,22.710350063352173
792,121.2,22.710350063352173
793,121.2,22.96432015105172
794,121.4,22.73851358378555
795,121.4,23.234457170332167
796,121.8,23.068593368473945
797,121.8,23.625410049351526
798,121.8,23.676148335402868
799,121.2,24.07820591323199
800,121.0,24.2156973882645
801,121.0,24.454038521274967
802,121.4,24.286621831782202
803,121.2,23.978323544401515
804,121.2,24.489997958350262
805,121.2,23.95328787452779
806,121.2,23.95328787452779
807,121.2,23.642334910071803
808,120.6,23.996666435153028
809,120.8,24.07820591323199
810,120.8,24.07820591323199
811,121.2,23.642334910071803
812,121.4,23.954957733212552
813,121.2,24.17767565337909
814,121.6,24.573156085452272
815,121.4,24.78386571945547
816,121.4,25.570295266187287
817,122.0,26.007691170113507
818,122.2,26.31653472628948
819,122.2,26.588719412562916
820,122.6,26.180909075125715
821,122.6,26.180909075125715
822,122.0,26.27546383986399
823,122.4,26.14268540146555
824,122.6,25.881267356912797
825,123.2,25.763540129415446
826,123.4,25.796123739817965
827,123.6,25.585933635495895
828,123.8,25.623426780975258
829,124.2,25.474693324945054
830,124.4,25.5154854941073
831,124.8,25.65462921189858
832,124.8,25.411808278829746
833,124.8,25.118917174114014
834,125.2,25.51391777050322
835,124.8,25.941472587345537
836,125.2,26.346916328101855
837,125.2,26.346916328101855
838,125.2,26.293725487271672
839,125.4,26.08141100477503
840,126.0,26.260236099471765
841,125.8,26.723772188820945
842,126.0,26.795522013948524
843,126.6,26.941417928535238
844,126.6,26.93399339125188
845,126.8,27.021472942828265
846,126.6,27.015551077111123
847,127.0,27.10719461692781
848,127.2,27.117522010685267
849,127.0,27.09243436828813
850,127.4,27.192646064699183
851,127.4,26.657831869827675
852,128.0,26.615784790233032
853,128.4,25.958428303732102
854,128.4,26.196182928052707
855,128.4,25.91215930793881
856,128.6,25.989228537992425
857,128.4,26.51490147068248
858,128.8,26.92508124407427
859,129.2,27.257292602164284
860,128.8,26.92508124407427
861,128.6,27.383206532471686
862,128.6,27.111621124528867
863,128.4,27.045147439050876
864,128.6,26.852187992787474
865,128.8,26.588719412562913
866,129.2,26.392423155140566
867,129.6,26.53752060762271
868,129.6,26.529983038064685
869,130.0,26.67583175835385
870,129.6,26.87452325158532
871,130.0,26.183964558485027
872,129.8,26.43785165250762
873,130.4,26.642822673282947
874,131.0,26.313494636782853
875,131.4,26.650328328183875
876,131.8,26.528475267153972
877,131.6,26.21907702418222
878,132.0,26.630809225406576
879,132.2,26.41514716975849
880,132.2,26.513392842109063
881,132.6,26.575176386996944
882,132.6,26.74771018236888
883,132.8,26.263282353887146
884,133.4,26.650328328183875
885,133.6,27.177932224508915
886,133.6,26.985922255872598
887,133.4,26.73275144836386
888,133.6,27.170572316386714
889,133.4,27.096863287103915
890,133.8,26.984439960836692
